text,labels
kas-iz rāy drō ma gōw,"B-PRONOUN,I-PRONOUN,I-PRONOUN,B-POST,B-N,B-ADV,B-V"
kē rāy šarm nēst az-iš xwāstag ma gīr,"B-CONJ,B-POST,B-N,B-V,B-PRE,I-PRE,I-PRE,B-N,B-ADV,B-V"
čašm-āgāh pad tis-iz tis graw ma nih,"B-N,I-N,I-N,B-PRE,B-PRONOUN,I-PRONOUN,I-PRONOUN,I-PRONOUN,B-N,B-ADV,B-V"
ma pad rāst ud ma pad drō sōgand ma xwar,"B-ADV,B-PRE,B-N,B-CONJ,B-ADV,B-PRE,B-N,B-N,B-ADV,B-V"
ka kadag kāmēd kardan nazdist uzēnag pad mayān kunēd,"B-CONJ,B-N,B-V,B-V,B-ADV,B-N,B-PRE,B-N,B-V"
xwēš-tan rāy zan xwad xwāh,"B-PRONOUN,I-PRONOUN,I-PRONOUN,B-POST,B-N,B-PRONOUN,B-V"
agar xwāstag bawēd naxust āb ud raz ud zamīg wēš xrīn čē agar bar nē dahēd ēg-iš bun pad mayān bawēd,"B-CONJ,B-N,B-V,B-ADV,B-N,B-CONJ,B-N,B-CONJ,B-N,B-ADJ,B-V,B-CONJ,B-CONJ,B-N,B-ADV,B-V,B-ADV,I-ADV,I-ADV,B-N,B-PRE,B-N,B-V"
čand tuwān hād mardōm pad saxwan ma āzār,"B-PRONOUN,B-N,B-V,B-N,B-PRE,B-N,B-ADV,B-V"
ma raw abar kēn ud zyān ī mardōmān,"B-ADV,B-V,B-PRE,B-N,B-CONJ,B-N,B-JUNK,B-N"
pad xwāstag čand tuwān hād rādīh kun,"B-PRE,B-N,B-PRONOUN,B-N,B-V,B-N,B-V"
abar ēč kas frēftārīh ma kun ka tō-iz abēr dardōmand nē bawē,"B-PRE,B-PRONOUN,I-PRONOUN,B-N,B-ADV,B-V,B-CONJ,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-ADV,B-ADJ,B-ADV,B-V"
bē ǰud az xwēšāwandān ud dōstān tis-iz abām ma gīr,"B-PRE,I-PRE,I-PRE,B-N,B-CONJ,B-N,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-N,B-ADV,B-V"
šarmgēn zan dōst bāš ud pad zanīh ō zīrak ud dānāg mard dah čē zīrak ud dānāg mard ōwōn homānāg čiyōn zamīg ī nēk kē tōhm andar abgand ēstēd xwār-bār ī gōnag-gōnag az-iš āyēd,"B-ADJ,B-N,B-ADJ,B-V,B-CONJ,B-PRE,B-N,B-PRE,B-ADJ,B-CONJ,B-ADJ,B-N,B-V,B-CONJ,B-ADJ,B-CONJ,B-ADJ,B-N,B-ADV,B-ADV,B-ADV,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-PRE,B-V,I-V,B-N,I-N,I-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-PRE,I-PRE,I-PRE,B-V"
āškārag-gōwišn bāš,"B-ADJ,I-ADJ,I-ADJ,B-V"
pad ǰud az handēšišn saxwan be ma gōw,"B-PRE,I-PRE,I-PRE,B-N,B-N,B-PRE,B-ADV,B-V"
bē pad ēwēn enyā abām ma dah,"B-PRE,I-PRE,B-N,B-POST,B-N,B-ADV,B-V"
pad mehtar mard afsōs ma kun čē tō-iz abēr mehtar bawē,"B-PRE,B-ADJ,B-N,B-N,B-ADV,B-V,B-CONJ,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-ADV,B-ADJ,B-V"
anāmurzīd mard abarmān pad zēndān ma kun wizīdag wuzurg mardōm ud ošyār mard abar band zēndānbān kun,"B-ADJ,B-N,B-N,B-PRE,B-N,B-ADV,B-V,B-ADJ,B-ADJ,B-N,B-CONJ,B-ADJ,B-N,B-PRE,B-N,B-N,B-V"
čē agar pus-ē hād pad aburnāyīh ō dibīrestān dah čē čašm rōšn dibīrīh ast,"B-CONJ,B-CONJ,B-N,I-N,I-N,B-V,B-PRE,B-N,B-PRE,B-N,B-V,B-CONJ,B-N,B-N,B-N,B-V"
saxwan tēz pad-nigerišn   gōw čē saxwan ast guftan weh ud ast pādan ud ān pādan weh az ān ī guftan,"B-N,B-ADJ,B-N,I-N,I-N,B-V,B-CONJ,B-N,B-V,B-N,B-ADJ,B-CONJ,B-V,B-N,B-CONJ,B-DET,B-N,B-ADJ,B-PRE,B-PRONOUN,B-CONJ,B-N"
rāst-gōwišn mard paygām-bar kun,"B-ADJ,I-ADJ,I-ADJ,B-N,B-N,I-N,I-N,B-V"
saxwan čarb gōw,"B-N,B-ADV,B-V"
gōwišn čarb dār,"B-N,B-ADV,B-V"
mēnišn frāraōn dār,"B-N,B-ADJ,B-V"
xwēš-tan ma stāy tā frārōn-kunišn bawē,"B-PRONOUN,I-PRONOUN,I-PRONOUN,B-ADV,B-V,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-V"
andar xwadāyān ud pādixšāyān anāmurzīd nē bāš,"B-PRE,B-N,B-CONJ,B-N,B-ADJ,B-ADV,B-V"
az dād ī meh ud weh mard saxwan purs,"B-PRE,B-N,B-JUNK,B-ADJ,B-CONJ,B-ADJ,B-N,B-N,B-V"
az duzd mard tis-iz ma stān ud ma dah ud ōyšān stō kun,"B-PRE,B-ADJ,B-N,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-ADV,B-V,B-CONJ,B-ADV,B-V,B-CONJ,B-PRONOUN,B-ADJ,B-V"
bīm ī dušox rāy pādifrāh pad nigērišn kun,"B-N,B-JUNK,B-N,B-POST,B-N,B-PRE,B-N,B-V"
pad har kas ud har tis wastār ud wistāx ma bāš,"B-PRE,B-PRONOUN,I-PRONOUN,B-CONJ,B-PRONOUN,I-PRONOUN,B-ADJ,B-CONJ,B-ADJ,B-ADV,B-V"
huframān bāš kū hubahr bawē,"B-ADJ,B-V,B-CONJ,B-ADJ,B-V"
abēwināh bāš kū abēbīm bawē,"B-ADJ,B-V,B-CONJ,B-ADJ,B-V"
spās-dār bāš kū pad nēkīh arzānīg bawē,"B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-PRE,B-N,B-ADJ,B-V"
ēkānag bāš kū wābarīgān bawē,"B-ADJ,B-V,B-CONJ,B-ADJ,B-V"
rāst-gōwišn bāš kū awestwār bawē,"B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-ADJ,B-V"
ēr-tan bāš kū was-dōst bawē,"B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-V"
was-dōst bāš kū husraw bawē,"B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-ADJ,B-V"
husraw bāš kū huzīwišn bawē,"B-ADJ,B-V,B-CONJ,B-ADJ,B-V"
hubahr dēn-dōst bāš kū ahlaw bawē,"B-ADJ,B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-ADJ,B-V"
ruwān-pursīdār bāš kū wahištīg bawē,"B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-ADJ,B-V"
dādār bāš kū garōdmānīg bawē,"B-ADJ,B-V,B-CONJ,B-ADJ,B-V"
ka-t pad kardan ud guftan niyāz čarbīhā namāz bar čē az namāz burdan pušt be nē škenēd ud az čarb pursīdan dahān gandag nē šawēd,"B-CONJ,I-CONJ,I-CONJ,B-PRE,B-N,B-CONJ,B-N,B-N,B-ADV,B-N,B-V,B-CONJ,B-PRE,B-N,B-N,B-N,B-PRE,B-ADV,B-V,B-CONJ,B-PRE,B-ADV,B-N,B-N,B-ADJ,B-ADV,B-V"
fradom saxwan pad duščihr ma gōw,"B-NUM,B-N,B-PRE,B-N,B-ADV,B-V"
ka pad hanǰaman nišīnē nazdīk ī mardōm ī dušāgāh ma nišīn kū dušāgāh paydāg nē bawē,"B-CONJ,B-PRE,B-N,B-V,B-PRE,I-PRE,B-N,B-JUNK,B-ADJ,B-ADV,B-V,B-CONJ,B-ADJ,B-ADJ,B-ADV,B-V"
pad hanǰaman sūr har gyāg kū nišīnē pad gyāg ī azabar ma nišīn kū-t az ān gyāg nē āhanǰēnd ō gyāg ī frōdtar nišānēnd,"B-PRE,B-N,B-N,B-DET,B-N,B-CONJ,B-V,B-PRE,B-N,B-JUNK,B-ADJ,B-ADV,B-V,B-CONJ,I-CONJ,I-CONJ,B-PRE,B-DET,B-N,B-ADV,B-V,B-PRE,B-N,B-JUNK,B-ADJ,B-V"
andar pid ud mād ī xwēš tarsagāh ud niyōxšīdār ud framān-burdār bāš čē mard tā pid ud mād zīndag ōwōn homānāg čiyōn šagr ka andar wēšag az kas-iz kas nē tarsēd ud ōy kē pid ud mād nēst ōwōn homānāg čiyōn zan ī wēwag kē tis-iz az-iš be stānēnd u-š tis-iz kardan nē tuwān ud har kas pad xwār dārēd,"B-PRE,B-N,B-CONJ,B-N,B-JUNK,B-PRONOUN,B-ADJ,B-CONJ,B-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-ADJ,B-ADV,B-ADV,B-ADV,B-N,B-CONJ,B-PRE,B-N,B-PRE,B-PRONOUN,I-PRONOUN,I-PRONOUN,I-PRONOUN,B-ADV,B-V,B-CONJ,B-PRONOUN,B-CONJ,B-N,B-CONJ,B-N,B-V,B-ADV,B-ADV,B-ADV,B-N,B-JUNK,B-ADJ,B-CONJ,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-PRE,I-PRE,I-PRE,B-PRE,B-V,B-CONJ,I-CONJ,I-CONJ,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-V,B-ADV,B-V,B-CONJ,B-PRONOUN,I-PRONOUN,B-PRE,B-ADJ,B-V"
duxt ī xwad ō zīrak ud dānāg mard dah čē zīrak ud dānāg mard ōwōn homānāg čiyōn zamīg ī nēk kē tōhm pad-iš abganēnd u-š was ǰōrdā andar āyēd,"B-N,B-JUNK,B-PRONOUN,B-PRE,B-ADJ,B-CONJ,B-ADJ,B-N,B-V,B-CONJ,B-ADJ,B-CONJ,B-ADJ,B-N,B-ADV,B-ADV,B-ADV,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-PRE,I-PRE,I-PRE,B-V,B-CONJ,I-CONJ,I-CONJ,B-ADJ,B-N,B-PRE,B-V"
agar xwāhē kū az kas dušnām nē ašnawē ō kas dušnām ma dah,"B-CONJ,B-V,I-V,B-CONJ,B-PRE,B-PRONOUN,B-N,B-ADV,B-V,I-V,B-PRE,B-PRONOUN,B-N,B-ADV,B-V"
tund ud halag-gōwišn ma bāš čē tund ud halag-gōwišn mardōm ōwōn homānāg čiyōn ātaxš ka andar wēšagestān ōftēd ud hamāg murw māhīg sōzēd ud ham xrafstar sōzēd,"B-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-ADV,B-V,B-CONJ,B-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-N,B-ADV,B-ADV,B-ADV,B-N,B-CONJ,B-PRE,B-N,B-V,B-CONJ,B-ADV,B-N,B-N,B-V,B-CONJ,B-ADV,B-N,B-V"
abāg ān mard kē-š pid ud mād az-iš āzard ud nē hušnūd ham-kār ma bāš kū-t dād pad dawāl nē dārād u-t abāg kas dōstīh ud dōšāram nē bawēd,"B-PRE,B-DET,B-N,B-CONJ,I-CONJ,I-CONJ,B-N,B-CONJ,B-N,B-PRE,I-PRE,I-PRE,B-ADJ,I-ADJ,B-CONJ,B-ADV,B-ADJ,B-ADJ,I-ADJ,I-ADJ,B-ADV,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-PRE,B-N,B-ADV,B-V,I-V,B-CONJ,I-CONJ,I-CONJ,B-PRE,B-PRONOUN,B-N,B-CONJ,B-N,B-ADV,B-V"
šarm ud nang ī wad rāy ruwān ī xwēš ō dušox ma abespār,"B-N,B-CONJ,B-N,B-JUNK,B-ADJ,B-POST,B-N,B-JUNK,B-PRONOUN,B-PRE,B-N,B-ADV,B-V"
saxwan ī dō ēwēnag ma gōw,"B-N,B-JUNK,B-NUM,B-N,B-ADV,B-V"
pad hanǰaman gyāg kū nišīnē nazdīk ī drōzan ma nišīn čē tō-iz abēr dardōmand nē bawē,"B-PRE,B-N,B-N,B-CONJ,B-V,B-PRE,I-PRE,B-N,B-ADV,B-V,B-CONJ,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-ADV,B-ADJ,B-ADV,B-V"
asān-pāy bāš kū rōšn-čašm bawē,"B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-V"
šab-āxēz bāš kū kār-rawāg bawē,"B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-V"
dōst kahwan dōst ī nōg gīr čē dōst kahwan ōwōn homānāg čiyōn may kahwan ka har čand kahwantar pad xwarišn ī šahryārān wēš weh ud sazāgtar šāyēd,"B-N,B-ADJ,B-N,B-JUNK,B-ADJ,B-V,B-CONJ,B-N,B-ADJ,B-ADV,B-ADV,B-ADV,B-N,B-ADJ,B-CONJ,B-ADV,I-ADV,B-ADJ,B-PRE,B-N,B-JUNK,B-N,B-ADV,B-ADJ,B-CONJ,B-ADJ,B-V"
dahibed mard rāy nifrīn ma kun čē pad šahr pāsbān hēnd ud nēkīh ō gēhānīgān handāzēnd,"B-ADJ,B-N,B-POST,B-N,B-ADV,B-V,B-CONJ,B-PRE,B-N,B-N,B-V,B-CONJ,B-N,B-PRE,B-N,B-V"
ud tō rāy gōwēm pus ī man kē ǰahišn-ayār pad mardōmān tis ī xrad weh čē agar pargast xwāstag be šawēd ayāb čahār-pāy be mīrēd xrad be mānēd,"B-CONJ,B-PRONOUN,B-POST,B-V,B-N,B-JUNK,B-PRONOUN,B-CONJ,B-N,I-N,I-N,B-PRE,B-N,B-N,B-JUNK,B-N,B-ADJ,B-CONJ,B-CONJ,B-ADV,B-N,B-PRE,B-V,B-CONJ,B-N,I-N,I-N,B-PRE,B-V,B-N,B-PRE,B-V"
har gāh ruwān ī xwēš andar ayād dār,"B-ADV,I-ADV,B-N,B-JUNK,B-PRONOUN,B-PRE,B-N,B-V"
nām ī xwēš rāy xwēš-kārīh ī xwēš be ma hil,"B-N,B-JUNK,B-PRONOUN,B-POST,B-N,I-N,I-N,B-JUNK,B-PRONOUN,B-PRE,B-ADV,B-V"
dast az duzdīh ud pāy az axwēš-kārīh raftan ud menišn az waran abārōn abāz dār čē kē kirbag kunēd pādāšn windēd ud kē wināh kunēd padifrāh barēd,"B-N,B-PRE,B-N,B-CONJ,B-N,B-PRE,B-N,I-N,I-N,B-N,B-CONJ,B-N,B-PRE,B-N,B-ADJ,B-ADV,B-V,B-CONJ,B-CONJ,B-N,B-V,B-N,B-V,B-CONJ,B-CONJ,B-N,B-V,B-N,I-N,I-N,B-V"
har kē hamēmālān rāy čāh kanēd xwad andar ōftēd,"B-PRONOUN,I-PRONOUN,B-N,B-POST,B-N,B-V,B-PRONOUN,B-PRE,B-V"
zan ǰuwān pad zanīh gīr,"B-N,B-ADJ,B-PRE,B-N,B-V"
may paymān xwar čē kē may apaymān xwarēd was ēwēnag wināh az-iš rawēd,"B-N,B-ADV,B-V,B-CONJ,B-CONJ,B-N,B-ADV,B-V,B-ADJ,B-N,B-N,B-PRE,I-PRE,I-PRE,B-V"
ka was afsōn mār tō weh dānē dast zūd zūd ō mār ma nih kū tō be nē gazād ud abar gyāg mīrē,"B-CONJ,B-ADV,B-N,B-N,B-PRONOUN,B-ADV,B-V,B-N,B-ADV,I-ADV,B-PRE,B-N,B-ADV,B-V,B-CONJ,B-PRONOUN,B-PRE,B-ADV,B-V,B-CONJ,B-ADV,I-ADV,B-V"
agar was āšnāg āb tō weh dānē zūd zūd ō āb ī stahmag ma šaw kū āb tō be nē barād ud pad gyāg mīrē,"B-CONJ,B-ADV,B-N,B-N,B-PRONOUN,B-ADV,B-V,B-ADV,I-ADV,B-PRE,B-N,B-JUNK,B-ADJ,B-ADV,B-V,B-CONJ,B-N,B-PRONOUN,B-PRE,B-ADV,B-V,I-V,B-CONJ,B-ADV,I-ADV,B-V"
pad ēč ēwēnag mihr-drōzīh ma kun kū-t xwarrah pasēn awiš nē rasād,"B-PRE,B-DET,B-N,B-N,I-N,I-N,B-ADV,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-ADJ,B-POST,B-ADV,B-V"
šād nē bawēd čē mardōm ōwōn homānāg čiyōn xīk-ē ī purr az wād ka wād az-iš be šawēd tis-iz ānōh be nē mānēd,"B-ADJ,B-ADV,B-V,B-CONJ,B-N,B-ADV,B-ADV,B-ADV,B-N,I-N,I-N,B-JUNK,B-ADJ,B-PRE,B-N,B-CONJ,B-N,B-PRE,I-PRE,I-PRE,B-PRE,B-V,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-ADV,B-PRE,B-ADV,B-V"
wahman rōz wistarag ǰāmag ī nōg paymōz,"B-N,B-N,B-N,B-N,B-JUNK,B-ADJ,B-V"
ardwahišt rōz ō mān ī ātaxšān šaw,"B-N,B-N,B-PRE,B-N,B-JUNK,B-N,B-V"
šahrewar rōz šād bāš,"B-N,B-N,B-ADJ,B-V"
spandarmad rōz warz ī zamīg kun,"B-N,B-N,B-N,B-JUNK,B-N,B-V"
hordād rōz ǰōy kan,"B-N,B-N,B-N,B-V"
amurdād rōz dār ud draxt nišān,"B-N,B-N,B-N,B-CONJ,B-N,B-V"
day-pad-ādur rōz sar šōy ud mōy ud nāxun wirāy,"B-N,I-N,I-N,I-N,I-N,B-N,B-N,B-V,B-CONJ,B-N,B-CONJ,B-N,B-V"
ādur rōz pad rāh šaw ud nān ma paz čē wināh ī garān bawēd,"B-N,B-N,B-PRE,B-N,B-V,B-CONJ,B-N,B-ADV,B-V,B-CONJ,B-N,B-JUNK,B-ADJ,B-V"
ābān rōz az āb pāhrēz kun ud āb ma āzār,"B-N,B-N,B-PRE,B-N,B-N,B-V,B-CONJ,B-N,B-ADV,B-V"
xwar rōz kōdak ō dibīrestān kun tā dibīr ud frazānag bawēd,"B-N,B-N,B-N,B-PRE,B-N,B-V,B-CONJ,B-N,B-CONJ,B-ADJ,B-V"
māh rōz may xwar ud abāg dōstān wiyufsišn kun ud az māh ī xwadāy āyaft xwāh,"B-N,B-N,B-N,B-V,B-CONJ,B-PRE,B-N,B-N,B-V,B-CONJ,B-PRE,B-N,B-JUNK,B-N,B-N,B-V"
tīr rōz kōdak ō tigr wistan ud nibard ud aswārīh hammōxtan frēst,"B-N,B-N,B-N,B-PRE,B-N,B-N,B-CONJ,B-N,B-CONJ,B-N,B-N,B-V"
day-pad-mihr rōz sar šōy ud mōy ud nāxun wirāy ud angūr az razān abāz ō karxōš abgan tā weh be bawēd,"B-N,I-N,I-N,I-N,I-N,B-N,B-N,B-V,B-CONJ,B-N,B-CONJ,B-N,B-V,B-CONJ,B-N,B-PRE,B-N,B-PRE,I-PRE,B-N,B-V,B-CONJ,B-ADJ,B-PRE,B-V"
mihr rōz agar-it az kas mustōmandīh-ē abar mad ēstēd pēš mihr ēst az mihr dādwarīh xwāh ud garzišn kun,"B-N,B-N,B-CONJ,I-CONJ,I-CONJ,B-PRE,B-PRONOUN,B-N,I-N,I-N,B-POST,B-V,I-V,B-PRE,B-N,B-V,B-PRE,B-N,B-N,B-V,B-CONJ,B-N,B-V"
srōš rōz bōxtārīh ī ruwān ī xwēš rāy az srōš ahlā āyaft xwāh,"B-N,B-N,B-N,B-JUNK,B-N,B-JUNK,B-PRONOUN,B-POST,B-PRE,B-N,B-ADJ,B-N,B-V"
rašn rōz rōzgār sabuk ud har kār ī kāmē kardan andar frārōnīh kun,"B-N,B-N,B-N,B-ADJ,B-CONJ,B-DET,B-N,B-CONJ,B-V,B-V,B-PRE,B-N,B-V"
frawardīn rōz sōgand ma xwar ud ān rōz yazišn frawahr ī ahlawān kun tā hušnūdtar be bawēnd,"B-N,B-N,B-N,B-ADV,B-V,B-CONJ,B-DET,B-N,B-N,B-N,B-JUNK,B-N,B-V,B-CONJ,B-ADJ,B-PRE,B-V"
wahrām rōz bun ī xān ud mān abgan tā zūd pad frazām rasēd ud ō razm ud kārezār šaw tā pad pērōzīh abāz āyē,"B-N,B-N,B-N,B-JUNK,B-N,B-CONJ,B-N,B-V,B-CONJ,B-ADV,B-PRE,B-N,B-V,B-CONJ,B-PRE,B-N,B-CONJ,B-N,B-V,B-CONJ,B-PRE,B-N,B-ADV,B-V"
rām rōz zan xwāh ud kār ud rāmišn kun ud pēš dādwarān šaw tā pad pērōzīh ud bōxtagīh āyē,"B-N,B-N,B-N,B-V,B-CONJ,B-N,B-CONJ,B-N,B-V,B-CONJ,B-PRE,B-N,B-V,B-CONJ,B-PRE,B-N,B-CONJ,B-N,B-V"
wād rōz drang kun ud kār nōg ma paywand,"B-N,B-N,B-N,B-V,B-CONJ,B-N,B-ADJ,B-ADV,B-V"
day-pad-dēn rōz har kār kāmē kardan kun ud zan ō xānag āwar ud mōy ud nāxun wirāy ud ǰāmag pōš,"B-N,I-N,I-N,I-N,I-N,B-N,B-DET,B-N,B-V,B-V,B-V,B-CONJ,B-N,B-PRE,B-N,B-V,B-CONJ,B-N,B-CONJ,B-N,B-V,B-CONJ,B-N,B-V"
dēn rōz xrafstar ōzan,"B-N,B-N,B-N,B-V"
ard rōz har tis-ē nōg xrīn ud andar xānag bar,"B-N,B-N,B-DET,B-N,I-N,I-N,B-ADJ,B-V,B-CONJ,B-PRE,B-N,B-V"
zāmyād rōz dārūg ma xwar,"B-N,B-N,B-N,B-ADV,B-V"
čē nēkīh rasēd ma abēr šād bāš ka anāgīh rasēd ma abēr pad-bēš bāš čē kē nēkīh ī zamān anāgīh ud anāgīh ī zamān ō nēkīh ud ēč abrāz nēst kē šēb nē az pēš nē ud ēč šēb nēst kē abrāz nē az pas,"B-CONJ,B-N,B-V,B-ADV,B-ADV,B-ADJ,B-V,B-CONJ,B-N,B-V,B-ADV,B-ADV,B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-CONJ,B-N,B-JUNK,B-N,B-N,B-CONJ,B-N,B-JUNK,B-N,B-PRE,B-N,B-CONJ,B-DET,B-N,B-V,B-CONJ,B-N,B-ADV,B-PRE,B-ADV,B-ADV,B-CONJ,B-DET,B-N,B-V,B-CONJ,B-N,B-ADV,B-PRE,B-N"
pad xwarišn xwardan waranīg ma bāš,"B-PRE,B-N,B-N,B-ADJ,B-ADV,B-V"
ud az har xwarišn be ma xwar ud zūd zūd ō sūr ud xwaran ī wuzurgān ma šaw kū-t stō nē bawē,"B-CONJ,B-PRE,B-DET,B-N,B-PRE,B-ADV,B-V,B-CONJ,B-ADV,I-ADV,B-PRE,B-N,B-CONJ,B-N,B-JUNK,B-N,B-ADV,B-V,B-CONJ,I-CONJ,I-CONJ,B-ADJ,B-ADV,B-V"
čē čahār tis pad tan ī mardōmān ēn wattar dušāgāh abāg xwēš-tan kunēd ēk pādyāwandīh nimūdan ēk škōh ī abar-menišn kē abāg hangad mard nibard barēd ēk mehtar ī rahīg-xēm kē zan ī aburnāy pad zanīh gīrēd ēk ǰuwān mard kē zan ī pīr pad zanīh gīrēd,"B-CONJ,B-NUM,B-N,B-PRE,B-N,B-JUNK,B-N,B-PRONOUN,B-ADJ,B-N,B-PRE,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-V,B-NUM,B-N,I-N,B-N,B-NUM,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-PRE,B-ADJ,I-ADJ,B-N,B-N,B-V,B-NUM,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-N,B-JUNK,B-ADJ,B-PRE,B-N,B-V,B-NUM,B-ADJ,B-N,B-CONJ,B-N,B-JUNK,B-ADJ,B-PRE,B-N,B-V"
mardōm-dōstīh az bowandag-menišnīh ud huxēmīh az xūb-ēwāzīh be šāyēd dānistan,"B-N,I-N,I-N,B-PRE,B-N,I-N,I-N,B-CONJ,B-N,B-PRE,B-N,I-N,I-N,B-PRE,B-V,B-V"
anōšag-ruwān bawād ādurbād ī māraspandān kē-š ēn handarz kard u-š ēn framān dād ēdōn bawād,"B-ADJ,I-ADJ,I-ADJ,B-V,B-N,B-JUNK,B-ADJ,B-CONJ,I-CONJ,I-CONJ,B-DET,B-N,B-V,B-CONJ,I-CONJ,I-CONJ,B-DET,B-N,B-V,B-ADV,B-V"
pad nām ī yazdān wāzagīhā ī baxt-āfrīd ud ādurbād ī zarduštān,"B-PRE,B-N,B-JUNK,B-N,B-N,B-JUNK,B-N,I-N,I-N,B-CONJ,B-N,B-JUNK,B-ADJ"
gōwēnd kū baxt-āfrīd guft kū ēč mardōm nēst az man tuwāngartar ǰud az ōy kē az man hunsandtar,"B-V,B-CONJ,B-N,I-N,I-N,B-V,B-CONJ,B-DET,B-N,B-V,B-PRE,B-PRONOUN,B-ADJ,B-PRE,I-PRE,B-PRONOUN,B-CONJ,B-PRE,B-PRONOUN,B-ADJ"
ēn-iz guft kū agar hamāg mardōm ī gētīg ō ham rasēnd ēg-iz man tuwāngar kardan nē tuwān čē ka pad ēk dast stānēm ud pad dudīgar dast dahēm ranǰ pad man mānēd,"B-PRONOUN,I-PRONOUN,I-PRONOUN,B-V,B-CONJ,B-CONJ,B-DET,B-N,B-JUNK,B-N,B-PRE,B-ADV,B-V,B-ADV,I-ADV,I-ADV,B-PRONOUN,B-ADJ,B-V,B-ADV,B-V,B-CONJ,B-CONJ,B-PRE,B-NUM,B-N,B-V,I-V,B-CONJ,B-PRE,B-NUM,B-N,B-V,B-N,B-PRE,B-PRONOUN,B-V"
ādurbād ī zarduštān rāy paydāg kū sad ud panǰāh sāl zīndagīh būd ud az ān nawad sāl mowbedān-mowbedīh kard būd ud guft kū ō tuwāngarīh ud driyōšīh ud pādixšāyīh mad hēm andar tuwāngarīh rād ud wizīdār-dahišn ud andar driyōšīh tuxšāg ud paymānīg ud andar pādixšāyīh ēr-men azadār būd hēm,"B-N,B-JUNK,B-ADJ,B-POST,B-ADJ,B-CONJ,B-NUM,I-NUM,I-NUM,B-N,B-N,B-V,B-CONJ,B-PRE,B-PRONOUN,B-NUM,B-N,B-N,I-N,I-N,B-V,I-V,B-CONJ,B-V,B-CONJ,B-PRE,B-N,B-CONJ,B-N,B-CONJ,B-N,B-V,I-V,B-PRE,B-N,B-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-PRE,B-N,B-ADJ,B-CONJ,B-ADJ,B-CONJ,B-PRE,B-N,B-ADJ,I-ADJ,I-ADJ,B-ADJ,B-V,I-V"
kardan āštīh nē-kardan ǰang weh,"B-N,B-N,B-ADV,I-ADV,I-ADV,B-N,B-ADJ"
griftan ummēd weh be-hištan kēn,"B-N,B-N,B-ADJ,B-N,I-N,I-N,B-N"
dādan bahr xwāstag weh ud nē dādan gugāyīh pad drō,"B-N,B-N,B-N,B-ADJ,B-CONJ,B-ADV,B-N,B-N,B-PRE,B-N"
kē pad ān mad ēstēd hunsand bēšōmand nē bawēd,"B-CONJ,B-PRE,B-PRONOUN,B-V,I-V,B-ADJ,B-ADJ,I-ADJ,B-ADV,B-V"
kē yazdān ōy rāy ayār ōy az hamāg wad bōxt,"B-CONJ,B-N,B-PRONOUN,B-POST,B-ADJ,B-PRONOUN,B-PRE,B-DET,B-N,B-V"
frazaft pad drōd šādīh rāmišn,"B-V,B-PRE,B-N,B-N,B-N"
pad nām ī yazdān handarz ī dānāgān ō māzdēsnān,"B-PRE,B-N,B-JUNK,B-N,B-N,B-JUNK,B-N,B-PRE,B-N"
